time(s),channel_0
1.032,1.6649807433453314
1.033,1.5408159967808615
1.034,1.5090929283142498
1.035,1.1454200331243438
1.036,1.3161430710175512
1.037,1.253651144075412
1.038,1.0680019740658004
1.039,1.2197467276036251
1.04,1.1464958960650393
1.041,1.290477724475206
1.042,1.3033126147986032
1.043,1.7018300699647853
1.044,1.5387857708659198
1.045,2.0631269728961064
1.046,2.391722892792166
1.047,2.210055801782795
1.048,2.784353882033554
1.049,2.9033471389218652
1.05,2.889765344859916
1.051,2.938984024308467
1.052,3.373455314849134
1.053,3.1302251726864503
1.054,3.0349155824720206
1.055,2.9068706272089884
1.056,3.066449348959084
1.057,2.564443687854287
1.058,2.579351555800203
1.059,2.36927317353046
1.06,2.1522620038986564
1.061,2.1194282725753824
1.062,1.814974607979335
1.063,1.6087468024985547
1.064,1.5455316531389136
1.065,1.495816631337195
1.066,1.139632262499447
1.067,1.3397132803297136
1.068,1.3410935258361916
1.069,1.5217815762142923
1.07,1.6487557828499255
1.071,1.8246097655258082
1.072,1.9007886069496485
1.073,1.7536936432497017
1.074,2.005672651350348
1.075,1.8883146470943595
1.076,2.1758881318538443
1.077,1.9628336094411598
1.078,1.7799612124842772
1.079,1.5772186291944212
1.08,1.4097778876185458
1.081,1.2339961897091407
1.082,1.1658982357828132
1.083,0.7983943628542244
1.084,0.868506232452775
1.085,0.427557568417507
1.086,0.2819728904247679
1.087,0.37005796551360426
1.088,0.49761551214954847
1.089,0.2787269194168484
1.09,0.4367345038820784
1.091,0.3677081211668961
1.092,0.37951091826847455
1.093,0.6309433519605379
1.094,1.2330816855864997
1.095,1.2179662476255164
1.096,1.6736201870382597
1.097,1.5450607945245605
1.098,1.979480570209558
1.099,1.8175173012356085
1.1,2.0075270613272824
1.101,2.0812463624243356
1.102,2.2022255911513127
1.103,2.171402944099315
1.104,1.901639094028715
1.105,2.0131671858233777
1.106,1.4688134897808418
1.107,1.2503177400815966
1.108,1.2752903095068662
1.109,1.0893253577183404
1.11,0.916226074309501
1.111,0.9465675435325254
1.112,0.9036369681352483
1.113,0.9599560521524622
1.114,0.9103149060560976
1.115,0.8533150537054737
1.116,0.985941305434032
1.117,0.802660606431551
1.118,0.9316060418402137
1.119,0.8144321946189206
1.12,0.8930370452819334
1.121,1.444855931264126
1.122,1.532087783868573
1.123,1.6224458026561035
1.124,1.7380489083571138
1.125,1.719495760194276
1.1260000000000001,1.4225115934576018
1.127,1.6650323959219364
1.1280000000000001,1.7424851809442448
1.129,1.6279625630206072
1.1300000000000001,1.3534143260640543
1.131,1.7271259155427585
1.1320000000000001,1.3496170620253474
1.133,1.4644012692053145
1.1340000000000001,1.4240036686854871
1.135,1.162438111445032
1.1360000000000001,1.250194395796226
1.137,1.1053244664344763
1.1380000000000001,1.1702907161422296
1.139,0.9567092054332487
1.1400000000000001,0.9660482245021005
1.141,1.2000438271440057
1.1420000000000001,1.4290399065092405
1.143,1.5592619312936196
1.1440000000000001,1.7799776681593313
1.145,2.012100987843444
1.1460000000000001,2.157473002051627
1.147,2.308042119394774
1.1480000000000001,2.5419108562658916
1.149,2.947992374976389
1.1500000000000001,2.974076899936584
1.151,3.1741435821551995
1.1520000000000001,2.9717172349529832
1.153,3.19374820414641
1.154,3.382704840987942
1.155,3.075170921875358
1.156,2.793723026059014
1.157,2.579178945818454
1.158,2.4375295601229228
1.159,2.56938380569288
1.16,2.2201119592004392
1.161,1.6562887360504608
1.162,1.4624634478051113
1.163,1.4651810768075206
1.164,1.4109219819460388
1.165,1.351042446519827
1.166,1.3883764826267366
1.167,1.0955837633854442
1.168,1.1525416334188425
1.169,1.1432661449973354
1.17,1.6566364732102183
1.171,1.4838846881856276
1.172,1.5314405800829227
1.173,2.069445275352003
1.174,1.9394323443724237
1.175,1.799909065834362
1.176,1.9503909678783014
1.177,2.020876299131664
1.178,1.730465151949697
1.179,1.5983059869184217
1.18,1.5094848109332915
1.181,1.2963440797276935
1.182,1.132494508225549
1.183,0.8515463458945851
1.184,0.7212092504100174
1.185,0.5704312776840982
1.186,0.6329562511857918
1.187,0.30143839264134703
1.188,0.02325294011852419
1.189,0.1783845048086991
1.19,0.09199648239741992
1.191,0.6479835048336543
1.192,0.5571148752305348
1.193,0.848835941725067
1.194,0.7934663969111417
1.195,1.1194768864081965
1.196,1.254564112320085
1.197,1.5595086628864334
1.198,1.7275503654353657
1.199,1.813076982726613
1.2,1.965422499904603
1.201,1.965380810136884
1.202,2.168432368008618
1.203,2.0385670296150527
1.204,2.1483784766319127
1.205,1.628432483074636
1.206,1.5535414113268606
1.207,1.5664677852175397
1.208,1.324430902011407
1.209,1.0782150096208758
1.21,1.0737665448527351
1.211,0.682735231539513
1.212,0.972189605590533
1.213,0.8619696206924743
1.214,0.6802904535269193
1.215,0.8243949496960723
1.216,0.9946185809377006
1.217,0.7880398171030789
1.218,0.7580523129992884
1.219,1.0816577084246632
1.22,0.945869243746335
1.221,1.381476899623634
1.222,1.543819711176491
1.223,1.214222995187753
1.224,1.2826693237456035
1.225,1.3637945305323507
1.226,1.6295725635524239
1.227,1.8138154196149734
1.228,1.872845870834346
1.229,1.3878575527694612
1.23,1.8335131989170177
1.231,1.3808848806752012
1.232,1.461158503830216
1.233,1.3414506823297943
1.234,1.4208641617931925
1.235,1.173453577089781
1.236,1.1078225780112745
1.237,1.0253598150728638
1.238,1.0482011815372136
1.239,0.9864445265766865
1.24,1.0151766888347957
1.241,1.1117110765796263
1.242,1.2881223910910464
1.243,1.7511909014700124
1.244,1.5250876829760136
1.245,2.1763739364406645
1.246,2.3088089391534288
1.247,2.4217889179452783
1.248,2.840733466494854
1.249,2.695539412413838
1.25,3.1083090692399584
1.2510000000000001,3.2933263981237046
1.252,3.1753730448428725
1.2530000000000001,3.3905746582354803
1.254,3.1026179461175323
1.2550000000000001,3.1925200075556055
1.256,2.839743886765889
1.2570000000000001,2.888257642803703
1.258,2.7259654861242004
1.2590000000000001,2.332548516371144
1.26,1.9318425287281864
1.2610000000000001,1.676373238240105
1.262,1.7787329229378936
1.2630000000000001,1.5047908623100048
1.264,1.1638121242175372
1.2650000000000001,1.1339122622324052
1.266,1.2028570168883257
1.2670000000000001,1.1793606239108159
1.268,1.1340721688358244
1.2690000000000001,1.306186434275594
1.27,1.5663655368511917
1.2710000000000001,1.4547424040514612
1.272,1.7560593061776277
1.2730000000000001,1.9792496327417326
1.274,2.087330106874158
1.2750000000000001,1.8199663550346603
1.276,1.7935823574551326
1.2770000000000001,2.1747381573216296
1.278,1.7506718065674287
1.2790000000000001,1.8917910427097473
1.28,1.6618410339861835
1.281,1.4921235990532908
1.282,1.3240034474788627
1.283,0.9704864314339159
1.284,0.5243219788193344
1.285,0.4836686183877725
1.286,0.183507230467493
1.287,0.16052812012412765
1.288,0.12550644568954233
1.289,0.478346158020949
1.29,0.1295351376875788
1.291,0.5915951928728576
1.292,0.5125555249097153
1.293,0.9330190935255871
1.294,1.219968417624764
1.295,1.4130589405242993
1.296,1.331384741416683
1.297,1.758327551269293
1.298,1.8399261571671233
1.299,1.9667135562651026
1.3,1.791809803768198
1.301,2.061685998467352
1.302,1.9025445873647517
1.303,2.226488051936526
1.304,1.8708355545662638
1.305,1.8387778636123995
1.306,1.672996991935242
1.307,1.4673114608873954
1.308,1.391074222879058
1.309,0.9644140999227532
1.31,0.8511498327901066
1.311,0.7736806864007136
1.312,0.6110679788035311
1.313,0.9257152994434934
1.314,0.9007496791328398
1.315,0.9732912909221282
1.316,0.784709423451891
1.317,1.0379106507094513
1.318,0.6861780307066416
1.319,0.9668087718756497
1.32,1.065849285835994
1.321,1.276083133355332
1.322,1.325206681871219
1.323,1.5734222980977686
1.324,1.2944640889468781
1.325,1.3609190703374348
1.326,1.3751846643424726
1.327,1.7918987669767568
1.328,1.4770861552658083
1.329,1.4267234759840726
1.33,1.70081023773052
1.331,1.3209152862017883
1.332,1.3653166098543532
1.333,1.4108496596267808
1.334,1.1014580558886573
1.335,1.3022259569290333
1.336,1.2103782684942728
1.337,1.123178853784576
1.338,1.3501945836690261
1.339,1.1179420139603242
1.34,1.3558131770876853
1.341,1.063197434471669
1.342,1.1955146200088602
1.343,1.4809724756544882
1.344,1.5587182269692583
1.345,2.0354850784366736
1.346,2.3009146823843816
1.347,2.340046540464176
1.348,2.5095798460366288
1.349,3.0041797457292447
1.35,3.133809746173445
1.351,3.1434251281894303
1.352,3.3007701618071126
1.353,3.2728272524788453
1.354,2.9394774505146626
1.355,2.933651746771142
1.356,3.0163832266019477
1.357,2.5533098931617086
1.358,2.6969192414051517
1.359,2.2949171023562362
1.36,1.935922561396398
1.361,1.8512163717406596
1.362,1.8079125034343937
1.363,1.4205741642568777
1.364,1.1249500023080015
1.365,1.1331927037882008
1.366,1.1414375857321426
1.367,1.0795972841800268
1.368,1.0954613265666029
1.369,1.4144689225352352
1.37,1.2935592025197282
1.371,1.7825315199911453
1.372,1.750042583212097
1.373,1.9904743691996378
1.374,1.8949756735447798
1.375,1.7859517334833455
1.3760000000000001,1.8173203836877967
1.377,1.9464937413433694
1.3780000000000001,2.040262425967814
1.379,1.5570390915497838
1.3800000000000001,1.4178860058403127
1.381,1.6142431781464508
1.3820000000000001,1.3364414709152503
1.383,1.115204804424987
1.3840000000000001,0.5363008761186399
1.385,0.6420622756983715
1.3860000000000001,0.19958505229178192
1.387,0.27088991926822553
1.3880000000000001,0.4820459420077519
1.389,0.2952788169639991
1.3900000000000001,0.298356939234491
1.391,0.3997042132152314
1.3920000000000001,0.5451106035745807
1.393,1.006523123959441
1.3940000000000001,0.8318156533151831
1.395,1.1147220538971883
1.3960000000000001,1.2191405597749043
1.397,1.6960351537814646
1.3980000000000001,1.6636905652845004
1.399,2.0219685314799474
1.4000000000000001,2.1140220396565526
1.401,2.040861337610181
1.4020000000000001,2.1408058347127445
1.403,1.787342739064858
1.4040000000000001,1.7212050494822724
1.405,1.569432413311358
1.4060000000000001,1.837232764055545
1.407,1.6107866607601071
1.408,1.3170927083374986
1.409,1.0365687357065712
1.41,0.885581800901605
1.411,0.6914820644271191
1.412,0.8653113971536582
1.413,0.5426216261878287
1.414,0.9395293700648807
1.415,0.5989513398189471
1.416,0.7137157234163058
1.417,0.632608104384627
1.418,0.9383951677636093
1.419,1.1207743208498484
1.42,1.279664540962363
1.421,1.170318760341839
1.422,1.4282887709376264
1.423,1.3370304204737113
1.424,1.3891710828928026
1.425,1.5549236610554205
1.426,1.6112903877887033
1.427,1.4254780403951774
1.428,1.5006749919937312
1.429,1.7181090784101019
1.43,1.6659932336733279
1.431,1.7558670814839787
1.432,1.5290164698441462
1.433,1.2128884590412625
1.434,1.2979041299640823
1.435,1.2394522096923302
1.436,1.243777362155206
1.437,1.2622545526679587
1.438,1.1022054570404145
1.439,1.2876802925952031
1.44,0.9938980153360644
1.441,1.05403318639059
1.442,1.5100420026340395
1.443,1.6777731924466672
1.444,1.5846920103718904
1.445,2.0772556259607686
1.446,1.9521258226303466
1.447,2.5986905949058747
1.448,2.4421786742346994
1.449,2.6488371095211196
1.45,2.960399651657413
1.451,2.95152309116089
1.452,3.317170778247871
1.453,3.2663796284119155
1.454,3.348375387656198
1.455,3.2050363709846117
1.456,3.1069444696716655
1.457,2.8020996306738226
1.458,2.4383433407712696
1.459,2.6012557352239476
1.46,1.9748202844801344
1.461,1.7571484205026364
1.462,1.7377325266176467
1.463,1.4668543286757678
1.464,1.1701678059076062
1.465,1.0758388785811626
1.466,1.099884790793641
1.467,1.43136439210693
1.468,1.4758376467034389
1.469,1.5234013048322927
1.47,1.5488942715993463
1.471,1.6625917309120313
1.472,1.793379807577037
1.473,1.8525889702488962
1.474,1.7463746833228941
1.475,2.1909076544330697
1.476,2.1068740474774676
1.477,2.0088159037343885
1.478,1.7310411547452258
1.479,1.5906881815855534
1.48,1.4769518018451566
1.481,1.462085828228405
1.482,1.1084961828353403
1.483,0.9252579502384055
1.484,0.5433596776496665
1.485,0.7094908864225475
1.486,0.16393565681242617
1.487,0.41758242915344684
1.488,0.42915753865174633
1.489,0.3797001573118972
1.49,0.123687809613026
1.491,0.3900088887218864
1.492,0.5107944899590453
1.493,0.5832614127302753
1.494,1.2071502947680885
1.495,1.3809565814131988
1.496,1.4576938972000788
1.497,1.8675902311473138
1.498,1.957616329355929
1.499,1.915442601693441
1.5,1.8212335659148406
1.5010000000000001,2.0120991427260586
1.502,1.9720993646166955
1.5030000000000001,1.8091082575451145
1.504,2.048309624249729
1.5050000000000001,1.9227497057198466
1.506,1.4876030725755602
1.5070000000000001,1.3064237937961742
1.508,1.1936967456144163
1.5090000000000001,0.9273699763828962
1.51,1.172678704685583
1.5110000000000001,0.9561787774533024
1.512,0.9549196310029678
1.5130000000000001,0.5560294590121536
1.514,0.5945274450789578
1.5150000000000001,0.7847181676691481
1.516,0.9479015057648119
1.5170000000000001,0.6818691195718423
1.518,0.7894552867290545
1.5190000000000001,0.7888301556496312
1.52,0.9524877769698863
1.5210000000000001,1.1218082440720734
1.522,1.0600342901224717
1.5230000000000001,1.3097797136983405
1.524,1.520116656189725
1.5250000000000001,1.3894854356792004
1.526,1.7991825570510245
1.5270000000000001,1.6347445921674626
1.528,1.5184750474278483
1.5290000000000001,1.39635828551026
1.53,1.4977773372663408
1.5310000000000001,1.3576894832407704
1.532,1.684089664721229
1.5330000000000001,1.262253913520945
1.534,1.3704844785017634
1.5350000000000001,1.3545734470858926
1.536,1.3228871230690868
1.537,1.1414960876655968
1.538,1.2642863742864945
1.539,1.0679745780841872
1.54,1.0424452715863897
1.541,1.058524864885626
1.542,1.2776134677255686
1.543,1.7678677564154095
1.544,1.829798417123202
1.545,1.8489140001947164
1.546,2.1541379479715186
1.547,2.307671656343534
1.548,2.774889080021059
1.549,2.6727680436230914
1.55,2.8569813338159777
1.551,2.9403314403214544
1.552,3.202566860377536
1.553,3.2185448873885725
1.554,3.006664594471618
1.555,3.1964245109059903
1.556,3.1767227601386603
1.557,2.78795507046328
1.558,2.627087231881994
1.559,2.3895750197194525
1.56,2.3089451139454584
1.561,1.6478623465110542
1.562,1.4368259366281202
1.563,1.6811922601472435
1.564,1.4025191993749981
1.565,1.3014476023789767
1.566,0.984124014692527
1.567,1.4484625930099586
1.568,1.3120414262451683
1.569,1.560380362109265
1.57,1.6098667822410702
1.571,1.6821222927558437
1.572,1.9864143624337536
1.573,1.7066281909165721
1.574,1.766439291463677
1.575,2.0970590196952483
1.576,2.0837886467667093
1.577,2.010374429150729
1.578,2.0104263064158507
1.579,1.8035862424256957
1.58,1.5149676035456947
1.581,1.6245279070678005
1.582,1.0998755941022544
1.583,1.1543990331053904
1.584,0.7575327896472481
1.585,0.4750842687706382
1.586,0.5860234487323001
1.587,0.11364447936807298
1.588,0.23926867918177097
1.589,0.19763761094471005
1.59,0.5138856896834811
1.591,0.21522480256314386
1.592,0.5258871106124152
1.593,0.956917635070865
1.594,0.993651489862803
1.595,0.9976418145949357
1.596,1.2272381323158772
1.597,1.7240207641706395
1.598,1.8180299339467787
1.599,1.9700531413724964
1.6,1.985800866729015
1.601,2.2129367203046093
1.602,1.9579943388903422
1.603,2.010149662991375
1.604,1.7425698310388467
1.605,1.8908320505137144
1.606,1.6663083456419983
1.607,1.2724993060323382
1.608,1.133633532433581
1.609,1.1094266522175522
1.61,0.8570878215322915
1.611,1.048423158224547
1.612,0.582087747428143
1.613,0.6457230439132193
1.614,0.6611764404377554
1.615,0.8583587173596754
1.616,0.7354685479399788
1.617,0.6400271400102374
1.618,0.817904666930956
1.619,1.148037873910717
1.62,1.0508142781472676
1.621,1.1957778998576414
1.622,1.5049987747690428
1.623,1.4775466514444888
1.624,1.2647780926262149
1.625,1.6482669872064764
1.6260000000000001,1.5275480379824518
1.627,1.4358053961155688
1.6280000000000001,1.6741135550783008
1.629,1.4970977843005673
1.6300000000000001,1.53362724414082
1.631,1.4476005073131724
1.6320000000000001,1.6493494415516285
1.633,1.1981684413580194
1.6340000000000001,1.3738161039819683
1.635,1.2926534768818052
1.6360000000000001,1.0774644545133527
1.637,0.9876070657163882
1.6380000000000001,1.1867087450618006
1.639,1.208468883325702
1.6400000000000001,1.316152707729284
1.641,1.1863258293732566
1.6420000000000001,1.5318698482900213
1.643,1.7711797173499937
1.6440000000000001,1.6834806909919842
1.645,2.112593963543731
1.6460000000000001,2.2330502175465896
1.647,2.41298486753542
1.6480000000000001,2.7454957319472983
1.649,2.6969400197847864
1.6500000000000001,2.853065044304576
1.651,3.1225157467065427
1.6520000000000001,2.9596509445735815
1.653,3.2058199318935308
1.6540000000000001,3.1207789100874592
1.655,3.2309235739124444
1.6560000000000001,2.871045174506579
1.657,2.5702971641808245
1.6580000000000001,2.519480394526404
1.659,2.3463525815839255
1.6600000000000001,2.155113761942646
1.661,2.0922300507116733
1.6620000000000001,1.6241424488714225
1.663,1.6449596172796193
1.6640000000000001,1.5287685514833822
1.665,1.385204909527915
1.666,1.1360482561692398
1.667,1.1077517425183276
1.668,1.396307120928408
1.669,1.4806190589541994
1.67,1.4288103365992413
1.671,1.6365646675332681
1.672,1.7276854307804403
1.673,1.8012938462734673
1.674,1.9548929564560265
1.675,2.0422199573289985
1.676,2.109174773428299
1.677,1.9497989532469806
1.678,1.7445192456625214
1.679,1.7767351503171271
1.68,1.4899550082206825
1.681,1.3666470471574086
1.682,1.2573074503416697
1.683,0.9835698202698282
1.684,0.8106038836690644
1.685,0.7574819135100246
1.686,0.25360410074154577
1.687,0.37585636282953
1.688,0.41076956844003903
1.689,0.019697944516780863
1.69,0.21839134651144954
1.691,0.6423848811496262
1.692,0.5457106911077825
1.693,0.9647935765627542
1.694,0.7660343459084551
1.695,1.0064940166395946
1.696,1.2905808031137436
1.697,1.4864435468800747
1.698,1.783224774935762
1.699,1.9565580239111586
1.7,1.8032793687967976
1.701,2.2656303414574985
1.702,1.9502288042207514
1.703,2.1535603874325
1.704,1.737045052237175
1.705,1.685574926214506
1.706,1.8637226187374343
1.707,1.2875678998288471
1.708,1.2551238125950208
1.709,1.276392539291398
1.71,1.0510205027747974
1.711,0.6620992780526749
1.712,0.7193130215876936
1.713,0.5504070756521482
1.714,0.4808728611792647
1.715,0.5082039339053044
1.716,0.7472185225955362
1.717,0.8837829104720847
1.718,0.8784977691268349
1.719,0.944309249603889
1.72,1.3404776738931914
1.721,1.0623609665034668
1.722,1.3536293301155466
1.723,1.530272106450614
1.724,1.3544058931613223
1.725,1.473167996480731
1.726,1.5989857917256176
1.727,1.7886561281631888
1.728,1.5948380263226452
1.729,1.8428600753480953
1.73,1.3615001511944262
1.731,1.485469072755846
1.732,1.5520120891918778
1.733,1.5387343815810572
1.734,1.4954370555271006
1.735,1.0316551014593789
1.736,1.3438173011080894
1.737,1.3334412539685678
1.738,1.0441909672244556
1.739,1.3832366678613306
1.74,1.3986190411044752
1.741,1.189257615419408
1.742,1.346971459438749
1.743,1.3819881716243079
1.744,1.7018345430347985
1.745,2.0899433377230467
1.746,2.390038519552576
1.747,2.343956808165736
1.748,2.5274595057586486
1.749,2.9002923908958707
1.75,3.0003129724443482
1.7510000000000001,2.9110623471055495
1.752,3.1703887710142094
1.7530000000000001,2.9848677463906337
1.754,3.145204632463355
1.7550000000000001,3.0335199359677305
1.756,2.758024669394291
1.7570000000000001,2.8844376790741437
1.758,2.7457975506120356
1.7590000000000001,2.210251805401866
1.76,1.9122533919406488
1.7610000000000001,1.7409102823761262
1.762,1.6126164361307884
1.7630000000000001,1.5004891032975083
1.764,1.1766668150132185
1.7650000000000001,1.0383073336648527
1.766,1.092961951843728
1.7670000000000001,1.297355859358669
1.768,1.3280146539290845
1.7690000000000001,1.5071912242679149
1.77,1.5821448879759172
1.7710000000000001,1.3722304323200238
1.772,1.896478010247423
1.7730000000000001,1.83228336519519
1.774,1.9760342572665768
1.7750000000000001,2.0803300798224575
1.776,2.055024405142805
1.7770000000000001,1.792601882330751
1.778,1.759201193250055
1.7790000000000001,1.7781904474148174
1.78,1.65303349245024
1.7810000000000001,1.2238677399600362
1.782,1.1868390276268408
1.7830000000000001,0.9720311611869703
1.784,0.635347809811275
1.7850000000000001,0.7125753223227901
1.786,0.6288673188794917
1.7870000000000001,0.18066181420558858
1.788,0.07637384218493709
1.7890000000000001,0.10621716135050535
1.79,0.272415219330399
1.7910000000000001,0.47961105592987
1.792,0.5918258622409254
1.793,0.8632572828974776
1.794,1.1964495233548251
1.795,1.1119227850148603
1.796,1.5055871068746025
1.797,1.3849339158643583
1.798,1.855198039917835
1.799,2.13458553338275
1.8,2.2371654909770813
1.801,2.1177054597186498
1.802,2.096226667580026
1.803,2.040730632486084
1.804,1.7493185780327365
1.805,1.9957409659867968
1.806,1.6115691675941741
1.807,1.309323252151216
1.808,1.0802653568653353
1.809,1.192744543483517
1.81,1.2054010837615172
1.811,0.8406678194330217
1.812,1.0668118846263182
1.813,0.556454365673784
1.814,0.9377511436133188
1.815,0.9408333778099258
1.816,0.9532989360753543
1.817,0.9480273595475961
1.818,0.710341993394188
1.819,0.9116286637931361
1.82,1.0197372892246042
1.821,1.2617505836113967
1.822,1.4088074190945856
1.823,1.5991163955199457
1.824,1.3133946280226882
1.825,1.395222117146072
1.826,1.738019339841938
1.827,1.6179015063614608
1.828,1.4938174854576851
1.829,1.705003323629715
1.83,1.5702389554476395
1.831,1.3870071052508353
1.832,1.6380217595781652
1.833,1.2691656325175789
1.834,1.5398415260558274
1.835,1.2292872628332663
1.836,1.283631568060124
1.837,0.9897174800057045
1.838,1.0972533600966259
1.839,1.2535360905637685
1.84,0.9939991315339831
1.841,1.3151795253961798
1.842,1.6005744820563494
1.843,1.387419916600126
1.844,1.9035683999114075
1.845,1.8165890512059324
1.846,2.0988884842175795
1.847,2.4693278131377756
1.848,2.673612400917788
1.849,2.6487391395977475
1.85,3.0506404672942593
1.851,2.8985157232299046
1.852,3.3362921182239527
1.853,3.3069340223408044
1.854,3.1012115661986517
1.855,3.090469472879517
1.856,3.2122608776958503
1.857,2.585506580200141
1.858,2.4123361060571105
1.859,2.2915848332389754
1.86,2.2795718139920607
1.861,1.820220935823821
1.862,1.4536573066055856
1.863,1.695936940059038
1.864,1.193042479114765
1.865,1.0676326678431556
1.866,1.1185534422043262
1.867,1.034853963601702
1.868,1.291052736961801
1.869,1.3743956007730027
1.87,1.5847475580531303
1.871,1.7393032817101706
1.872,1.8303788623182484
1.873,1.7666086512243355
1.874,1.7916127214145205
1.875,2.0647168010604826
1.8760000000000001,1.8787946457568094
1.877,1.8527923504773536
1.8780000000000001,2.015969349189248
1.879,1.5934886596867055
1.8800000000000001,1.4093235473325634
1.881,1.254224301192737
1.8820000000000001,1.0443355541655754
1.883,0.6963260306730804
1.8840000000000001,0.9676416162332231
1.885,0.7938389327114888
1.8860000000000001,0.5116539500952708
1.887,0.3205607384418796
1.8880000000000001,0.10223391681951738
1.889,0.41857721048809815
1.8900000000000001,0.4270219197108833
1.891,0.642467711511828
1.8920000000000001,0.7449394831619828
1.893,0.6454313391278514
1.8940000000000001,1.170805256468062
1.895,1.2298578320022933
1.8960000000000001,1.2140091642393347
1.897,1.4495982586330851
1.8980000000000001,2.045347948693882
1.899,2.0826521116806695
1.9000000000000001,1.8090316012704863
1.901,1.994896300999312
1.9020000000000001,2.28499711983047
1.903,2.03209314050432
1.9040000000000001,1.7497043678900637
1.905,1.5385468602758265
1.9060000000000001,1.6732236749867262
1.907,1.7183960708183603
1.9080000000000001,1.330191100271701
1.909,1.1401754915950022
1.9100000000000001,0.9276386730028268
1.911,1.0758644584919717
1.9120000000000001,0.7115221525160536
1.913,0.9569652933483049
1.9140000000000001,0.8427075897582919
1.915,0.583351361880788
1.9160000000000001,0.6591774974587941
1.917,0.9669685225924967
1.9180000000000001,0.7466215758906872
1.919,0.7537372203459288
1.92,1.116349859016299
1.921,1.241763554678276
1.922,1.1351630437770774
1.923,1.294279683671327
1.924,1.2628810035299092
1.925,1.3404286285592328
1.926,1.3940280763305866
1.927,1.5808224608363666
1.928,1.5289315083493142
1.929,1.4687543313098832
1.93,1.5210560367055193
1.931,1.7342641697859529
1.932,1.302494597985095
1.933,1.4253191414200592
1.934,1.4253023535381295
1.935,1.322666657478415
1.936,0.9610869682938734
1.937,1.35350287245948
1.938,1.3214502883715
1.939,1.0093338153785574
1.94,1.2907352642537937
1.941,1.4425630457569278
1.942,1.600012271881139
1.943,1.6740694213694758
1.944,1.7709373092258214
1.945,1.8507628025224094
1.946,1.9244320440371019
1.947,2.2901057852335693
1.948,2.8420710937782148
1.949,2.942053233503199
1.95,2.7626352883681076
1.951,3.255056040502709
1.952,3.0087438132020363
1.953,3.257200806059725
1.954,3.0878794010270667
1.955,3.1186326413398415
1.956,2.9548504235194675
1.957,2.9966817296970025
1.958,2.44835852661902
1.959,2.2257488214516448
1.96,2.244356184993024
1.961,1.972625591150856
1.962,1.7075786835620252
1.963,1.3746279305000912
1.964,1.1359535731401795
1.965,1.101821514936646
1.966,1.2925277249651421
1.967,1.4164848092358489
1.968,1.3094538857516127
1.969,1.6130911228983682
1.97,1.5722787637419402
1.971,1.7457979856023458
1.972,1.625308785185334
1.973,2.001406294807563
1.974,1.8005412241177914
1.975,2.1208367371122767
1.976,2.0572024719518494
1.977,2.2265774285880933
1.978,2.0390105970853707
1.979,1.7946236299228806
1.98,1.6528664720735904
1.981,1.375121732073779
1.982,0.9873947226526927
1.983,0.8598544143068285
1.984,0.8726296267484526
1.985,0.6157572941217774
1.986,0.20328227556776413
1.987,0.5391781563253543
1.988,0.1823990458072955
1.989,0.3967543223327479
1.99,0.20015451807434875
1.991,0.1960606512562793
1.992,0.6694802559763772
1.993,1.0179510500205486
1.994,1.0950802772396577
1.995,0.9818927861741347
1.996,1.18244933611245
1.997,1.4390047236940857
1.998,1.9109549033556643
1.999,2.048326242395216
2.0,1.857006505009009
2.001,2.299746611951806
2.0020000000000002,2.2732417271088887
2.003,2.0428636573511527
2.004,2.109111650861068
2.005,1.8897443977632424
2.0060000000000002,1.7802285602494388
2.007,1.4083747503208042
2.008,1.1920532941840782
2.009,1.3301762870190963
2.0100000000000002,0.9201219035550909
2.011,0.8417197171299929
2.012,0.7034898840736948
2.013,0.5208396887722606
2.0140000000000002,0.7373525221638138
2.015,0.6899009289550706
2.016,0.8867561308050813
2.017,0.668787391126479
2.0180000000000002,0.9227139730294099
2.019,1.042662585238572
2.02,1.0876370387793848
2.021,1.0693619687782225
2.0220000000000002,1.0980955751830757
2.023,1.6201677383145432
2.024,1.289906632830669
2.025,1.539677698889109
2.0260000000000002,1.5624252100477931
2.027,1.8569281987359396
2.028,1.68301902713911
2.029,1.5274396322138726
2.0300000000000002,1.6225377436065387
2.031,1.4978604864617313
2.032,1.506549972821739
2.033,1.601486913688881
2.0340000000000003,1.4159658827093933
2.035,1.0613931761581035
2.036,1.3066260957108828
2.037,1.0965381804841097
2.0380000000000003,0.9728376573223971
2.039,1.254449691583427
2.04,0.952554137318867
2.041,1.1164642299787944
2.0420000000000003,1.4203387034040842
2.043,1.5517678631813625
2.044,1.4936614457376987
2.045,1.9386944853734898
2.0460000000000003,2.0652783085210102
2.047,2.5298983504646833
2.048,2.755480252833006
2.049,2.677388390789487
2.05,2.985460101035764
2.051,2.844952348564502
2.052,3.332273847132898
2.053,2.9803177030551202
2.054,3.060345084498456
2.055,3.029974493398406
2.056,3.198019233280507
2.057,2.9575268480786665
2.058,2.739910318644507
2.059,2.1176644051556837
2.06,2.2579508080028106
2.061,2.0235284412297765
2.062,1.659912382431898
2.063,1.4441086029811092
2.064,1.5501900080893636
2.065,1.1211434988235602
2.066,1.2348298687380195
2.067,1.4128802901975883
2.068,1.0914020724522968
2.069,1.388819425941205
2.07,1.6087719769751225
2.071,1.4962815311819266
2.072,1.827109659850577
2.073,1.7164141672958482
2.074,1.8439701605701047
